ProductName,ProductNumber,Domain,LanguageCode,URL(oldwebsite),URL(currentwebsite)
Nobivac LeuFel,EMEA/V/C/004778,veterinary,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/veterinary/004778/WC500239414.pdf,https://www.ema.europa.eu/en/documents/product-information/nobivac-leufel-epar-product-information_en.pdf
Nobivac Myxo-RHD,EMEA/V/C/002004,veterinary,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/veterinary/002004/WC500112958.pdf,https://www.ema.europa.eu/en/documents/product-information/nobivac-myxo-rhd-epar-product-information_en.pdf
Nobivac Myxo-RHD Plus,EMEA/V/C/004989,veterinary,en,,https://www.ema.europa.eu/en/documents/product-information/nobivac-myxo-rhd-plus-epar-product-information_en.pdf
Nobivac Piro,EMEA/V/C/000084,veterinary,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/veterinary/000084/WC500067490.pdf,https://www.ema.europa.eu/en/documents/product-information/nobivac-piro-epar-product-information_en.pdf
Nonafact,EMEA/H/C/000348,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000348/WC500028296.pdf,https://www.ema.europa.eu/en/documents/product-information/nonafact-epar-product-information_en.pdf
Nordimet,EMEA/H/C/003983,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/003983/WC500213203.pdf,https://www.ema.europa.eu/en/documents/product-information/nordimet-epar-product-information_en.pdf
Norvir,EMEA/H/C/000127,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000127/WC500028728.pdf,https://www.ema.europa.eu/en/documents/product-information/norvir-epar-product-information_en.pdf
Novaquin,EMEA/V/C/003866,veterinary,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/veterinary/003866/WC500195394.pdf,https://www.ema.europa.eu/en/documents/product-information/novaquin-epar-product-information_en.pdf
Novem,EMEA/V/C/000086,veterinary,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/veterinary/000086/WC500067623.pdf,https://www.ema.europa.eu/en/documents/product-information/novem-epar-product-information_en.pdf
NovoEight,EMEA/H/C/002719,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002719/WC500157553.pdf,https://www.ema.europa.eu/en/documents/product-information/novoeight-epar-product-information_en.pdf
NovoMix,EMEA/H/C/000308,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000308/WC500029441.pdf,https://www.ema.europa.eu/en/documents/product-information/novomix-epar-product-information_en.pdf
NovoNorm,EMEA/H/C/000187,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000187/WC500029905.pdf,https://www.ema.europa.eu/en/documents/product-information/novonorm-epar-product-information_en.pdf
NovoRapid,EMEA/H/C/000258,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000258/WC500030372.pdf,https://www.ema.europa.eu/en/documents/product-information/novorapid-epar-product-information_en.pdf
NovoSeven,EMEA/H/C/000074,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000074/WC500030873.pdf,https://www.ema.europa.eu/en/documents/product-information/novoseven-epar-product-information_en.pdf
NovoThirteen,EMEA/H/C/002284,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002284/WC500132997.pdf,https://www.ema.europa.eu/en/documents/product-information/novothirteen-epar-product-information_en.pdf
Noxafil,EMEA/H/C/000610,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000610/WC500037784.pdf,https://www.ema.europa.eu/en/documents/product-information/noxafil-epar-product-information_en.pdf
Nplate,EMEA/H/C/000942,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000942/WC500039537.pdf,https://www.ema.europa.eu/en/documents/product-information/nplate-epar-product-information_en.pdf
Nubeqa,EMEA/H/C/004790,human,en,,https://www.ema.europa.eu/en/documents/product-information/nubeqa-epar-product-information_en.pdf
Nucala,EMEA/H/C/003860,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/003860/WC500198037.pdf,https://www.ema.europa.eu/en/documents/product-information/nucala-epar-product-information_en.pdf
Nuceiva,EMEA/H/C/004587,human,en,,https://www.ema.europa.eu/en/documents/product-information/nuceiva-epar-product-information_en.pdf
Nuedexta,EMEA/H/C/002560,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002560/WC500145050.pdf,https://www.ema.europa.eu/en/documents/product-information/nuedexta-epar-product-information_en.pdf
Nulojix,EMEA/H/C/002098,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002098/WC500108355.pdf,https://www.ema.europa.eu/en/documents/product-information/nulojix-epar-product-information_en.pdf
Numient,EMEA/H/C/002611,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002611/WC500197003.pdf,https://www.ema.europa.eu/en/documents/product-information/numient-epar-product-information_en.pdf
Nustendi,EMEA/H/C/004959,human,en,,https://www.ema.europa.eu/en/documents/product-information/nustendi-epar-product-information_en.pdf
NutropinAq,EMEA/H/C/000315,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000315/WC500040084.pdf,https://www.ema.europa.eu/en/documents/product-information/nutropinaq-epar-product-information_en.pdf
Nuvaxovid,EMEA/H/C/005808,human,en,,https://www.ema.europa.eu/en/documents/product-information/nuvaxovid-epar-product-information_en.pdf
Nuwiq,EMEA/H/C/002813,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002813/WC500179340.pdf,https://www.ema.europa.eu/en/documents/product-information/nuwiq-epar-product-information_en.pdf
Nyvepria,EMEA/H/C/005085,human,en,,https://www.ema.europa.eu/en/documents/product-information/nyvepria-epar-product-information_en.pdf
Nyxoid,EMEA/H/C/004325,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004325/WC500240205.pdf,https://www.ema.europa.eu/en/documents/product-information/nyxoid-epar-product-information_en.pdf
Obiltoxaximab SFL,EMEA/H/C/005169,human,en,,https://www.ema.europa.eu/en/documents/product-information/obiltoxaximab-sfl-epar-product-information_en.pdf
Obizur,EMEA/H/C/002792,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002792/WC500196884.pdf,https://www.ema.europa.eu/en/documents/product-information/obizur-epar-product-information_en.pdf
Ocaliva,EMEA/H/C/004093,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004093/WC500218418.pdf,https://www.ema.europa.eu/en/documents/product-information/ocaliva-epar-product-information_en.pdf
Ocrevus,EMEA/H/C/004043,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004043/WC500241124.pdf,https://www.ema.europa.eu/en/documents/product-information/ocrevus-epar-product-information_en.pdf
Odefsey,EMEA/H/C/004156,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004156/WC500209989.pdf,https://www.ema.europa.eu/en/documents/product-information/odefsey-epar-product-information_en.pdf
Odomzo,EMEA/H/C/002839,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002839/WC500192970.pdf,https://www.ema.europa.eu/en/documents/product-information/odomzo-epar-product-information_en.pdf
Ofev,EMEA/H/C/003821,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/003821/WC500182474.pdf,https://www.ema.europa.eu/en/documents/product-information/ofev-epar-product-information_en.pdf
Ogivri,EMEA/H/C/004916,human,en,,https://www.ema.europa.eu/documents/product-information/ogivri-epar-product-information_en.pdf
Ogluo,EMEA/H/C/005391,human,en,,https://www.ema.europa.eu/en/documents/product-information/ogluo-epar-product-information_en.pdf
Okedi,EMEA/H/C/005406,human,en,,https://www.ema.europa.eu/en/documents/product-information/okedi-epar-product-information_en.pdf
Olanzapine Apotex,EMEA/H/C/001178,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/001178/WC500093594.pdf,https://www.ema.europa.eu/en/documents/product-information/olanzapine-apotex-epar-product-information_en.pdf
Olanzapine Cipla (previously Olanzapine Neopharma),EMEA/H/C/000793,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000793/WC500042685.pdf,https://www.ema.europa.eu/en/documents/product-information/olanzapine-cipla-epar-product-information_en.pdf
Olanzapine Glenmark,EMEA/H/C/001085,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/001085/WC500070062.pdf,https://www.ema.europa.eu/en/documents/product-information/olanzapine-glenmark-epar-product-information_en.pdf
Olanzapine Glenmark Europe,EMEA/H/C/001086,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/001086/WC500070067.pdf,https://www.ema.europa.eu/en/documents/product-information/olanzapine-glenmark-europe-epar-product-information_en.pdf
Olanzapine Mylan,EMEA/H/C/000961,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000961/WC500040800.pdf,https://www.ema.europa.eu/en/documents/product-information/olanzapine-mylan-epar-product-information_en.pdf
Olanzapine Teva,EMEA/H/C/000810,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000810/WC500043254.pdf,https://www.ema.europa.eu/en/documents/product-information/olanzapine-teva-epar-product-information_en.pdf
Olazax,EMEA/H/C/001087,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/001087/WC500070073.pdf,https://www.ema.europa.eu/en/documents/product-information/olazax-epar-product-information_en.pdf
Olazax Disperzi,EMEA/H/C/001088,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/001088/WC500070058.pdf,https://www.ema.europa.eu/en/documents/product-information/olazax-disperzi-epar-product-information_en.pdf
Olumiant,EMEA/H/C/004085,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004085/WC500223723.pdf,https://www.ema.europa.eu/en/documents/product-information/olumiant-epar-product-information_en.pdf
Olysio,EMEA/H/C/002777,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002777/WC500167867.pdf,https://www.ema.europa.eu/en/documents/product-information/olysio-epar-product-information_en.pdf
Omidria,EMEA/H/C/003702,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/003702/WC500192865.pdf,https://www.ema.europa.eu/en/documents/product-information/omidria-epar-product-information_en.pdf
Omnitrope,EMEA/H/C/000607,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000607/WC500043695.pdf,https://www.ema.europa.eu/en/documents/product-information/omnitrope-epar-product-information_en.pdf
Onbevzi,EMEA/H/C/005640,human,en,,https://www.ema.europa.eu/en/documents/product-information/onbevzi-epar-product-information_en.pdf
Onbrez Breezhaler,EMEA/H/C/001114,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/001114/WC500053732.pdf,https://www.ema.europa.eu/en/documents/product-information/onbrez-breezhaler-epar-product-information_en.pdf
Oncaspar,EMEA/H/C/003789,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/003789/WC500200735.pdf,https://www.ema.europa.eu/en/documents/product-information/oncaspar-epar-product-information_en.pdf
Oncept IL-2,EMEA/V/C/002562,veterinary,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/veterinary/002562/WC500146031.pdf,https://www.ema.europa.eu/en/documents/product-information/oncept-il-2-epar-product-information_en.pdf
Ondexxya,EMEA/H/C/004108,human,en,,https://www.ema.europa.eu/en/documents/product-information/ondexxya-epar-product-information_en.pdf
Onduarp,EMEA/H/C/002118,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002118/WC500118615.pdf,https://www.ema.europa.eu/en/documents/product-information/onduarp-epar-product-information_en.pdf
Ongentys,EMEA/H/C/002790,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002790/WC500209536.pdf,https://www.ema.europa.eu/en/documents/product-information/ongentys-epar-product-information_en.pdf
Onglyza,EMEA/H/C/001039,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/001039/WC500044316.pdf,https://www.ema.europa.eu/en/documents/product-information/onglyza-epar-product-information_en.pdf
Onivyde,EMEA/H/C/004125,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004125/WC500215029.pdf,https://www.ema.europa.eu/en/documents/product-information/onivyde-pegylated-liposomal-epar-product-information_en.pdf
Onpattro,EMEA/H/C/004699,human,en,,https://www.ema.europa.eu/documents/product-information/onpattro-epar-product-information_en.pdf
Onsenal,EMEA/H/C/000466,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000466/WC500044718.pdf,https://www.ema.europa.eu/en/documents/product-information/onsenal-epar-product-information_en.pdf
Onsior,EMEA/V/C/000127,veterinary,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/veterinary/000127/WC500067759.pdf,https://www.ema.europa.eu/en/documents/product-information/onsior-epar-product-information_en.pdf
Ontilyv,EMEA/H/C/005782,human,en,,https://www.ema.europa.eu/en/documents/product-information/ontilyv-epar-product-information_en.pdf
Ontozry,EMEA/H/C/005377,human,en,,https://www.ema.europa.eu/en/documents/product-information/ontozry-epar-product-information_en.pdf
Ontruzant,EMEA/H/C/004323,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004323/WC500242486.pdf,https://www.ema.europa.eu/en/documents/product-information/ontruzant-epar-product-information_en.pdf
Onureg ,EMEA/H/C/004761,human,en,,https://www.ema.europa.eu/documents/product-information/onureg-epar-product-information_en.pdf
Opatanol,EMEA/H/C/000407,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000407/WC500045271.pdf,https://www.ema.europa.eu/en/documents/product-information/opatanol-epar-product-information_en.pdf
Opdivo,EMEA/H/C/003985,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/003985/WC500189765.pdf,https://www.ema.europa.eu/en/documents/product-information/opdivo-epar-product-information_en.pdf
Opdualag,EMEA/H/C/005481,human,en,,https://www.ema.europa.eu/en/documents/product-information/opdualag-epar-product-information_en.pdf
Opgenra,EMEA/H/C/000819,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000819/WC500046179.pdf,https://www.ema.europa.eu/en/documents/product-information/opgenra-epar-product-information_en.pdf
Oprymea,EMEA/H/C/000941,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000941/WC500046573.pdf,https://www.ema.europa.eu/en/documents/product-information/oprymea-epar-product-information_en.pdf
Opsumit,EMEA/H/C/002697,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002697/WC500160899.pdf,https://www.ema.europa.eu/en/documents/product-information/opsumit-epar-product-information_en.pdf
